170205 170347.299|CONFIG|AWT-EventQueue-0|setFileHandlers|Now logging to C:\PacketA_2017_Waller\pc2-9.2.5\bin\profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\logs directory.
170205 171411.527|INFO|Thread-89|info|receiveObject start got Packet[UPDATE_SETTING] #42 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171411.527|INFO|Thread-89|info|receiveObject Packet[UPDATE_SETTING] #42 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171411.527|INFO|Thread-89|dumpPacket|Packet UPDATE_SETTING (Seq #42 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 171411.527|INFO|Thread-89|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171411.527|INFO|Thread-89|dumpPacket|    To: SERVER0 @ site 1
170205 171411.527|INFO|Thread-89|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team36
170205 171411.527|INFO|Thread-89|info|handlePacket start Packet[UPDATE_SETTING] #42 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171411.527|INFO|Thread-89|dumpPacket|Packet UPDATE_SETTING (Seq #42 ) handlePacket
170205 171411.527|INFO|Thread-89|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171411.527|INFO|Thread-89|dumpPacket|    To: SERVER0 @ site 1
170205 171411.527|INFO|Thread-89|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team36
170205 171411.527|DEBUG|Thread-89|logDebugMessage|Account Event CHANGED TEAM36 @ site 1
170205 171411.542|INFO|Thread-89|info|sendToClient b4 to TEAM36 @ site 1 Packet[UPDATE_SETTING] #78 SERVER0 @ site 1 -> TEAM36 @ site 1
170205 171411.574|WARNING|Thread-89|logWarning|Unable to send packet to TEAM36 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.39.packet
170205 171411.574|INFO|Thread-89|info|sendToClient af to TEAM36 @ site 1 Packet[UPDATE_SETTING] #78 SERVER0 @ site 1 -> TEAM36 @ site 1
170205 171411.620|INFO|Thread-89|info|sendToClient (send) TEAM36 @ site 1 Packet[UPDATE_SETTING] #78 SERVER0 @ site 1 -> TEAM36 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 171411.636|INFO|Thread-89|info|handlePacket end Packet[UPDATE_SETTING] #42 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171411.636|INFO|Thread-89|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 171425.627|INFO|Thread-91|info|receiveObject start got Packet[UPDATE_SETTING] #43 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171425.627|INFO|Thread-91|info|receiveObject Packet[UPDATE_SETTING] #43 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171425.627|INFO|Thread-91|dumpPacket|Packet UPDATE_SETTING (Seq #43 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 171425.627|INFO|Thread-91|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171425.627|INFO|Thread-91|dumpPacket|    To: SERVER0 @ site 1
170205 171425.627|INFO|Thread-91|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team37
170205 171425.642|INFO|Thread-91|info|handlePacket start Packet[UPDATE_SETTING] #43 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171425.642|INFO|Thread-91|dumpPacket|Packet UPDATE_SETTING (Seq #43 ) handlePacket
170205 171425.642|INFO|Thread-91|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171425.642|INFO|Thread-91|dumpPacket|    To: SERVER0 @ site 1
170205 171425.642|INFO|Thread-91|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team37
170205 171425.642|DEBUG|Thread-91|logDebugMessage|Account Event CHANGED TEAM37 @ site 1
170205 171425.658|INFO|Thread-91|info|sendToClient b4 to TEAM37 @ site 1 Packet[UPDATE_SETTING] #80 SERVER0 @ site 1 -> TEAM37 @ site 1
170205 171425.705|WARNING|Thread-91|logWarning|Unable to send packet to TEAM37 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.40.packet
170205 171425.705|INFO|Thread-91|info|sendToClient af to TEAM37 @ site 1 Packet[UPDATE_SETTING] #80 SERVER0 @ site 1 -> TEAM37 @ site 1
170205 171425.767|INFO|Thread-91|info|sendToClient (send) TEAM37 @ site 1 Packet[UPDATE_SETTING] #80 SERVER0 @ site 1 -> TEAM37 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 171425.799|INFO|Thread-91|info|handlePacket end Packet[UPDATE_SETTING] #43 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171425.799|INFO|Thread-91|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 171435.036|INFO|Thread-93|info|receiveObject start got Packet[UPDATE_SETTING] #44 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171435.036|INFO|Thread-93|info|receiveObject Packet[UPDATE_SETTING] #44 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171435.036|INFO|Thread-93|dumpPacket|Packet UPDATE_SETTING (Seq #44 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 171435.036|INFO|Thread-93|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171435.036|INFO|Thread-93|dumpPacket|    To: SERVER0 @ site 1
170205 171435.036|INFO|Thread-93|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team38
170205 171435.036|INFO|Thread-93|info|handlePacket start Packet[UPDATE_SETTING] #44 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171435.036|INFO|Thread-93|dumpPacket|Packet UPDATE_SETTING (Seq #44 ) handlePacket
170205 171435.052|INFO|Thread-93|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171435.052|INFO|Thread-93|dumpPacket|    To: SERVER0 @ site 1
170205 171435.052|INFO|Thread-93|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team38
170205 171435.052|DEBUG|Thread-93|logDebugMessage|Account Event CHANGED TEAM38 @ site 1
170205 171435.052|INFO|Thread-93|info|sendToClient b4 to TEAM38 @ site 1 Packet[UPDATE_SETTING] #82 SERVER0 @ site 1 -> TEAM38 @ site 1
170205 171435.083|WARNING|Thread-93|logWarning|Unable to send packet to TEAM38 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.41.packet
170205 171435.083|INFO|Thread-93|info|sendToClient af to TEAM38 @ site 1 Packet[UPDATE_SETTING] #82 SERVER0 @ site 1 -> TEAM38 @ site 1
170205 171435.130|INFO|Thread-93|info|sendToClient (send) TEAM38 @ site 1 Packet[UPDATE_SETTING] #82 SERVER0 @ site 1 -> TEAM38 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 171435.145|INFO|Thread-93|info|handlePacket end Packet[UPDATE_SETTING] #44 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171435.145|INFO|Thread-93|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 171447.027|INFO|Thread-95|info|receiveObject start got Packet[UPDATE_SETTING] #45 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171447.027|INFO|Thread-95|info|receiveObject Packet[UPDATE_SETTING] #45 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171447.027|INFO|Thread-95|dumpPacket|Packet UPDATE_SETTING (Seq #45 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 171447.027|INFO|Thread-95|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171447.027|INFO|Thread-95|dumpPacket|    To: SERVER0 @ site 1
170205 171447.027|INFO|Thread-95|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team39
170205 171447.027|INFO|Thread-95|info|handlePacket start Packet[UPDATE_SETTING] #45 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171447.027|INFO|Thread-95|dumpPacket|Packet UPDATE_SETTING (Seq #45 ) handlePacket
170205 171447.027|INFO|Thread-95|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171447.027|INFO|Thread-95|dumpPacket|    To: SERVER0 @ site 1
170205 171447.027|INFO|Thread-95|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team39
170205 171447.042|DEBUG|Thread-95|logDebugMessage|Account Event CHANGED TEAM39 @ site 1
170205 171447.042|INFO|Thread-95|info|sendToClient b4 to TEAM39 @ site 1 Packet[UPDATE_SETTING] #84 SERVER0 @ site 1 -> TEAM39 @ site 1
170205 171447.058|WARNING|Thread-95|logWarning|Unable to send packet to TEAM39 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.42.packet
170205 171447.074|INFO|Thread-95|info|sendToClient af to TEAM39 @ site 1 Packet[UPDATE_SETTING] #84 SERVER0 @ site 1 -> TEAM39 @ site 1
170205 171447.105|INFO|Thread-95|info|sendToClient (send) TEAM39 @ site 1 Packet[UPDATE_SETTING] #84 SERVER0 @ site 1 -> TEAM39 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 171447.121|INFO|Thread-95|info|handlePacket end Packet[UPDATE_SETTING] #45 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171447.121|INFO|Thread-95|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 171455.545|INFO|Thread-97|info|receiveObject start got Packet[UPDATE_SETTING] #46 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171455.545|INFO|Thread-97|info|receiveObject Packet[UPDATE_SETTING] #46 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171455.545|INFO|Thread-97|dumpPacket|Packet UPDATE_SETTING (Seq #46 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 171455.545|INFO|Thread-97|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171455.545|INFO|Thread-97|dumpPacket|    To: SERVER0 @ site 1
170205 171455.545|INFO|Thread-97|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team40
170205 171455.545|INFO|Thread-97|info|handlePacket start Packet[UPDATE_SETTING] #46 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171455.545|INFO|Thread-97|dumpPacket|Packet UPDATE_SETTING (Seq #46 ) handlePacket
170205 171455.545|INFO|Thread-97|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171455.545|INFO|Thread-97|dumpPacket|    To: SERVER0 @ site 1
170205 171455.545|INFO|Thread-97|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team40
170205 171455.545|DEBUG|Thread-97|logDebugMessage|Account Event CHANGED TEAM40 @ site 1
170205 171455.560|INFO|Thread-97|info|sendToClient b4 to TEAM40 @ site 1 Packet[UPDATE_SETTING] #86 SERVER0 @ site 1 -> TEAM40 @ site 1
170205 171455.591|WARNING|Thread-97|logWarning|Unable to send packet to TEAM40 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.43.packet
170205 171455.591|INFO|Thread-97|info|sendToClient af to TEAM40 @ site 1 Packet[UPDATE_SETTING] #86 SERVER0 @ site 1 -> TEAM40 @ site 1
170205 171455.638|INFO|Thread-97|info|sendToClient (send) TEAM40 @ site 1 Packet[UPDATE_SETTING] #86 SERVER0 @ site 1 -> TEAM40 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 171455.654|INFO|Thread-97|info|handlePacket end Packet[UPDATE_SETTING] #46 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171455.654|INFO|Thread-97|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 171503.953|INFO|Thread-99|info|receiveObject start got Packet[UPDATE_SETTING] #47 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171503.953|INFO|Thread-99|info|receiveObject Packet[UPDATE_SETTING] #47 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171503.953|INFO|Thread-99|dumpPacket|Packet UPDATE_SETTING (Seq #47 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 171503.953|INFO|Thread-99|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171503.953|INFO|Thread-99|dumpPacket|    To: SERVER0 @ site 1
170205 171503.953|INFO|Thread-99|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team41
170205 171503.953|INFO|Thread-99|info|handlePacket start Packet[UPDATE_SETTING] #47 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171503.953|INFO|Thread-99|dumpPacket|Packet UPDATE_SETTING (Seq #47 ) handlePacket
170205 171503.953|INFO|Thread-99|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171503.953|INFO|Thread-99|dumpPacket|    To: SERVER0 @ site 1
170205 171503.953|INFO|Thread-99|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team41
170205 171503.953|DEBUG|Thread-99|logDebugMessage|Account Event CHANGED TEAM41 @ site 1
170205 171503.953|INFO|Thread-99|info|sendToClient b4 to TEAM41 @ site 1 Packet[UPDATE_SETTING] #88 SERVER0 @ site 1 -> TEAM41 @ site 1
170205 171504.015|WARNING|Thread-99|logWarning|Unable to send packet to TEAM41 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.44.packet
170205 171504.015|INFO|Thread-99|info|sendToClient af to TEAM41 @ site 1 Packet[UPDATE_SETTING] #88 SERVER0 @ site 1 -> TEAM41 @ site 1
170205 171504.062|INFO|Thread-99|info|sendToClient (send) TEAM41 @ site 1 Packet[UPDATE_SETTING] #88 SERVER0 @ site 1 -> TEAM41 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 171504.078|INFO|Thread-99|info|handlePacket end Packet[UPDATE_SETTING] #47 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171504.094|INFO|Thread-99|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 171518.534|INFO|Thread-101|info|receiveObject start got Packet[UPDATE_SETTING] #48 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171518.534|INFO|Thread-101|info|receiveObject Packet[UPDATE_SETTING] #48 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171518.534|INFO|Thread-101|dumpPacket|Packet UPDATE_SETTING (Seq #48 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 171518.534|INFO|Thread-101|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171518.534|INFO|Thread-101|dumpPacket|    To: SERVER0 @ site 1
170205 171518.534|INFO|Thread-101|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team42
170205 171518.534|INFO|Thread-101|info|handlePacket start Packet[UPDATE_SETTING] #48 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171518.534|INFO|Thread-101|dumpPacket|Packet UPDATE_SETTING (Seq #48 ) handlePacket
170205 171518.534|INFO|Thread-101|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171518.534|INFO|Thread-101|dumpPacket|    To: SERVER0 @ site 1
170205 171518.534|INFO|Thread-101|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team42
170205 171518.534|DEBUG|Thread-101|logDebugMessage|Account Event CHANGED TEAM42 @ site 1
170205 171518.534|INFO|Thread-101|info|sendToClient b4 to TEAM42 @ site 1 Packet[UPDATE_SETTING] #90 SERVER0 @ site 1 -> TEAM42 @ site 1
170205 171518.580|WARNING|Thread-101|logWarning|Unable to send packet to TEAM42 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.45.packet
170205 171518.580|INFO|Thread-101|info|sendToClient af to TEAM42 @ site 1 Packet[UPDATE_SETTING] #90 SERVER0 @ site 1 -> TEAM42 @ site 1
170205 171518.674|INFO|Thread-101|info|sendToClient (send) TEAM42 @ site 1 Packet[UPDATE_SETTING] #90 SERVER0 @ site 1 -> TEAM42 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 171518.690|INFO|Thread-101|info|handlePacket end Packet[UPDATE_SETTING] #48 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171518.690|INFO|Thread-101|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 171526.355|INFO|Thread-103|info|receiveObject start got Packet[UPDATE_SETTING] #49 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171526.355|INFO|Thread-103|info|receiveObject Packet[UPDATE_SETTING] #49 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171526.371|INFO|Thread-103|dumpPacket|Packet UPDATE_SETTING (Seq #49 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 171526.371|INFO|Thread-103|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171526.371|INFO|Thread-103|dumpPacket|    To: SERVER0 @ site 1
170205 171526.371|INFO|Thread-103|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team43
170205 171526.371|INFO|Thread-103|info|handlePacket start Packet[UPDATE_SETTING] #49 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171526.371|INFO|Thread-103|dumpPacket|Packet UPDATE_SETTING (Seq #49 ) handlePacket
170205 171526.371|INFO|Thread-103|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171526.387|INFO|Thread-103|dumpPacket|    To: SERVER0 @ site 1
170205 171526.387|INFO|Thread-103|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team43
170205 171526.387|DEBUG|Thread-103|logDebugMessage|Account Event CHANGED TEAM43 @ site 1
170205 171526.387|INFO|Thread-103|info|sendToClient b4 to TEAM43 @ site 1 Packet[UPDATE_SETTING] #92 SERVER0 @ site 1 -> TEAM43 @ site 1
170205 171526.418|WARNING|Thread-103|logWarning|Unable to send packet to TEAM43 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.46.packet
170205 171526.418|INFO|Thread-103|info|sendToClient af to TEAM43 @ site 1 Packet[UPDATE_SETTING] #92 SERVER0 @ site 1 -> TEAM43 @ site 1
170205 171526.465|INFO|Thread-103|info|sendToClient (send) TEAM43 @ site 1 Packet[UPDATE_SETTING] #92 SERVER0 @ site 1 -> TEAM43 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 171526.480|INFO|Thread-103|info|handlePacket end Packet[UPDATE_SETTING] #49 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171526.480|INFO|Thread-103|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 171534.982|INFO|Thread-105|info|receiveObject start got Packet[UPDATE_SETTING] #50 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171534.982|INFO|Thread-105|info|receiveObject Packet[UPDATE_SETTING] #50 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171534.982|INFO|Thread-105|dumpPacket|Packet UPDATE_SETTING (Seq #50 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
170205 171534.982|INFO|Thread-105|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171534.982|INFO|Thread-105|dumpPacket|    To: SERVER0 @ site 1
170205 171534.982|INFO|Thread-105|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team44
170205 171534.982|INFO|Thread-105|info|handlePacket start Packet[UPDATE_SETTING] #50 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171534.982|INFO|Thread-105|dumpPacket|Packet UPDATE_SETTING (Seq #50 ) handlePacket
170205 171534.982|INFO|Thread-105|dumpPacket|  From: ADMINISTRATOR1 @ site 1 (Mellen @ 192.168.1.13) (Contest Id: Default-3425878675268062453)
170205 171534.982|INFO|Thread-105|dumpPacket|    To: SERVER0 @ site 1
170205 171534.982|INFO|Thread-105|dumpPacket|   key: ACCOUNT is: edu.csus.ecs.pc2.core.model.Account team44
170205 171534.982|DEBUG|Thread-105|logDebugMessage|Account Event CHANGED TEAM44 @ site 1
170205 171534.982|INFO|Thread-105|info|sendToClient b4 to TEAM44 @ site 1 Packet[UPDATE_SETTING] #94 SERVER0 @ site 1 -> TEAM44 @ site 1
170205 171535.014|WARNING|Thread-105|logWarning|Unable to send packet to TEAM44 @ site 1 not logged in.  Packet saved in: profiles\Pc860fdf7-b6ef-4a44-854c-d7e7bb3968ca\packets\packet6627.47.packet
170205 171535.014|INFO|Thread-105|info|sendToClient af to TEAM44 @ site 1 Packet[UPDATE_SETTING] #94 SERVER0 @ site 1 -> TEAM44 @ site 1
170205 171535.076|INFO|Thread-105|info|sendToClient (send) TEAM44 @ site 1 Packet[UPDATE_SETTING] #94 SERVER0 @ site 1 -> TEAM44 @ site 1 Socket[addr=/127.0.0.1,port=51818,localport=50002]-2337819247435421909
170205 171535.092|INFO|Thread-105|info|handlePacket end Packet[UPDATE_SETTING] #50 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171535.092|INFO|Thread-105|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
170205 171543.422|INFO|Thread-107|info|receiveObject start got Packet[UPDATE_SETTING] #51 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171543.422|INFO|Thread-107|info|receiveObject Packet[UPDATE_SETTING] #51 ADMINISTRATOR1 @ site 1 -> SERVER0 @ site 1
170205 171543.422|INFO|Thread-107|dumpPacket|Packet UPDATE_SETTING (Seq #51 ) Packet Contest/Profile Identifer does not match contest's Default-3425878675268062453
